latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.91607,-93.38183,307.48,0.6,0.53,2025-02-16,0718,N,nominal,2.0NRT,292.4,1.55,N
17.9154,-93.37613,305.84,0.6,0.53,2025-02-16,0718,N,nominal,2.0NRT,292.35,1.07,N
30.1595,-81.51697,311.57,0.39,0.36,2025-02-16,0713,N,nominal,2.0NRT,289.67,0.84,N
17.89374,-93.19113,316.67,0.58,0.52,2025-02-16,0718,N,nominal,2.0NRT,293.33,13.4,N
30.27105,-82.32687,300.45,0.38,0.36,2025-02-16,0713,N,nominal,2.0NRT,287.52,0.53,N
31.35077,-96.17385,325.44,0.61,0.71,2025-02-16,0713,N,nominal,2.0NRT,276.85,4.73,N
17.88954,-93.19722,317.64,0.58,0.52,2025-02-16,0718,N,nominal,2.0NRT,292.6,2.94,N
17.88889,-93.19173,313.7,0.58,0.52,2025-02-16,0718,N,nominal,2.0NRT,292.49,2.94,N
31.35047,-96.16714,296.95,0.61,0.71,2025-02-16,0713,N,nominal,2.0NRT,275.58,2.65,N
17.91232,-93.52259,343.88,0.61,0.53,2025-02-16,0718,N,nominal,2.0NRT,291.89,10.52,N
30.027,-83.51335,305.12,0.39,0.37,2025-02-16,0713,N,nominal,2.0NRT,288.81,0.57,N
30.02365,-83.514,299.64,0.39,0.37,2025-02-16,0713,N,nominal,2.0NRT,287.76,0.57,N
17.92508,-93.63425,311.71,0.62,0.54,2025-02-16,0718,N,nominal,2.0NRT,283.98,1.94,N
31.08945,-96.68203,299.96,0.65,0.73,2025-02-16,0713,N,nominal,2.0NRT,276.69,2.15,N
17.84614,-93.11918,303.65,0.57,0.52,2025-02-16,0718,N,nominal,2.0NRT,292.05,1.71,N
29.33521,-82.4116,303.18,0.38,0.36,2025-02-16,0713,N,nominal,2.0NRT,288.76,0.27,N
17.84195,-93.12523,339.44,0.57,0.52,2025-02-16,0718,N,nominal,2.0NRT,293.39,45.52,N
29.87243,-94.92595,299.57,0.5,0.66,2025-02-16,0713,N,nominal,2.0NRT,281.73,0.78,N
17.84132,-93.11976,353.05,0.57,0.52,2025-02-16,0718,N,nominal,2.0NRT,302.58,45.52,N
17.84069,-93.11433,327.28,0.57,0.52,2025-02-16,0718,N,nominal,2.0NRT,292.03,32,N
29.87315,-94.92668,302.1,0.5,0.66,2025-02-16,0713,N,nominal,2.0NRT,281.41,0.43,N
29.84103,-94.90784,345.89,0.5,0.66,2025-02-16,0713,N,nominal,2.0NRT,281.28,4.71,N
17.8365,-93.12035,310.41,0.57,0.52,2025-02-16,0718,N,nominal,2.0NRT,291.89,45.52,N
29.84071,-94.90245,327.14,0.5,0.66,2025-02-16,0713,N,nominal,2.0NRT,281.41,4.71,N
17.98727,-94.5298,307.14,0.36,0.57,2025-02-16,0718,N,nominal,2.0NRT,253.79,1.53,N
29.83488,-94.90841,317.41,0.5,0.66,2025-02-16,0713,N,nominal,2.0NRT,280.82,2.37,N
17.98198,-94.53053,322.98,0.36,0.57,2025-02-16,0718,N,nominal,2.0NRT,253.81,1.53,N
29.83456,-94.90304,313.16,0.5,0.66,2025-02-16,0713,N,nominal,2.0NRT,280.59,2.37,N
17.86945,-93.49857,321.72,0.61,0.53,2025-02-16,0718,N,nominal,2.0NRT,291.46,2.87,N
29.57314,-98.03369,301.87,0.76,0.77,2025-02-16,0713,N,nominal,2.0NRT,280.73,1.76,N
17.97632,-94.52786,327.79,0.36,0.57,2025-02-16,0718,N,nominal,2.0NRT,253.75,2.43,N
29.37598,-94.9423,312.55,0.5,0.66,2025-02-16,0713,N,nominal,2.0NRT,286.93,2.41,N
17.97668,-94.53128,311.02,0.36,0.57,2025-02-16,0718,N,nominal,2.0NRT,254.95,2.43,N
29.37472,-94.92103,298.69,0.5,0.66,2025-02-16,0713,N,nominal,2.0NRT,284.06,1.46,N
17.86883,-93.50026,326.31,0.61,0.53,2025-02-16,0718,N,nominal,2.0NRT,290.96,3.19,N
29.36796,-94.91102,296.61,0.5,0.66,2025-02-16,0713,N,nominal,2.0NRT,278.55,0.94,N
17.97805,-94.5283,333.65,0.35,0.57,2025-02-16,0718,N,nominal,2.0NRT,254.82,1.29,N
29.37688,-94.94212,319.07,0.5,0.66,2025-02-16,0713,N,nominal,2.0NRT,286.37,3.16,N
17.97843,-94.5317,299.85,0.35,0.57,2025-02-16,0718,N,nominal,2.0NRT,255.4,1.29,N
17.97199,-94.52222,320.34,0.35,0.57,2025-02-16,0718,N,nominal,2.0NRT,253.92,1.89,N
27.80184,-82.15111,297.7,0.39,0.36,2025-02-16,0713,N,nominal,2.0NRT,284.35,0.25,N
17.97276,-94.52902,302.61,0.35,0.57,2025-02-16,0718,N,nominal,2.0NRT,254.89,1.29,N
29.34195,-97.11318,296.28,0.67,0.74,2025-02-16,0713,N,nominal,2.0NRT,280.12,0.79,N
29.05374,-97.75043,295.61,0.73,0.76,2025-02-16,0713,N,nominal,2.0NRT,281.09,0.47,N
17.97237,-94.52562,296.12,0.35,0.57,2025-02-16,0718,N,nominal,2.0NRT,254.2,1.89,N
26.45479,-77.07678,318.52,0.41,0.45,2025-02-16,0713,N,nominal,2.0NRT,291.12,1.57,N
17.72372,-93.14836,297.67,0.57,0.52,2025-02-16,0718,N,nominal,2.0NRT,280.46,0.51,N
28.69847,-96.55067,300.28,0.61,0.71,2025-02-16,0713,N,nominal,2.0NRT,282.97,1.49,N
28.51207,-96.77576,299.4,0.63,0.72,2025-02-16,0713,N,nominal,2.0NRT,283.93,1.07,N
28.51648,-96.77425,295.22,0.63,0.72,2025-02-16,0713,N,nominal,2.0NRT,284.09,0.81,N
26.2813,-80.15514,314.27,0.44,0.38,2025-02-16,0716,N,nominal,2.0NRT,285.58,1.06,N
28.05995,-97.44399,310.95,0.69,0.74,2025-02-16,0716,N,nominal,2.0NRT,282.58,4.11,N
28.05961,-97.43675,308.81,0.69,0.74,2025-02-16,0716,N,nominal,2.0NRT,282.77,2.72,N
28.0615,-97.44091,325,0.69,0.74,2025-02-16,0716,N,nominal,2.0NRT,283.27,2.78,N
25.76502,-97.29501,307.7,0.64,0.72,2025-02-16,0716,N,nominal,2.0NRT,288.19,2.7,N
25.77065,-97.29262,308.31,0.64,0.72,2025-02-16,0716,N,nominal,2.0NRT,288.08,1.66,N
25.76386,-97.29315,306.1,0.64,0.72,2025-02-16,0716,N,nominal,2.0NRT,288.62,2.17,N
23.14048,-81.71445,325.57,0.42,0.38,2025-02-16,0716,N,nominal,2.0NRT,276.2,1.97,N
24.96035,-98.10615,308.66,0.71,0.75,2025-02-16,0716,N,nominal,2.0NRT,287.76,1.56,N
24.96332,-98.10349,300.74,0.71,0.75,2025-02-16,0716,N,nominal,2.0NRT,287.76,1.85,N
22.92535,-81.91364,305.96,0.41,0.37,2025-02-16,0716,N,nominal,2.0NRT,289.26,0.54,N
22.36297,-78.9664,297.95,0.57,0.43,2025-02-16,0716,N,nominal,2.0NRT,286.7,0.31,N
22.79898,-81.687,303.71,0.42,0.38,2025-02-16,0716,N,nominal,2.0NRT,289.13,0.65,N
22.73737,-81.45664,313.22,0.43,0.38,2025-02-16,0716,N,nominal,2.0NRT,279.94,1.54,N
22.48608,-80.38837,307.08,0.48,0.4,2025-02-16,0716,N,nominal,2.0NRT,279.21,1.34,N
22.55086,-81.19924,300.79,0.44,0.38,2025-02-16,0716,N,nominal,2.0NRT,279.64,0.58,N
22.55011,-81.19498,298.67,0.44,0.38,2025-02-16,0716,N,nominal,2.0NRT,280.17,0.58,N
22.08316,-78.69121,298.92,0.4,0.44,2025-02-16,0716,N,nominal,2.0NRT,280.88,0.41,N
22.07914,-78.69212,317.38,0.4,0.44,2025-02-16,0716,N,nominal,2.0NRT,280.69,1.39,N
22.68451,-82.08161,306.59,0.41,0.37,2025-02-16,0716,N,nominal,2.0NRT,291.05,1.58,N
21.89537,-77.8535,330.71,0.45,0.47,2025-02-16,0716,N,nominal,2.0NRT,292.95,4.23,N
21.89453,-77.84919,329.26,0.45,0.47,2025-02-16,0716,N,nominal,2.0NRT,292.51,3.26,N
21.89027,-77.85015,337.44,0.45,0.47,2025-02-16,0716,N,nominal,2.0NRT,292.02,3.98,N
21.89112,-77.85446,310.02,0.45,0.47,2025-02-16,0716,N,nominal,2.0NRT,291.66,2.37,N
22.01604,-78.67021,312.84,0.4,0.44,2025-02-16,0716,N,nominal,2.0NRT,287.72,1.3,N
21.88334,-78.03844,303.07,0.44,0.46,2025-02-16,0716,N,nominal,2.0NRT,289.93,0.86,N
22.28791,-80.16963,299.31,0.49,0.41,2025-02-16,0716,N,nominal,2.0NRT,274.32,1.33,N
22.33422,-80.90105,298.63,0.46,0.39,2025-02-16,0716,N,nominal,2.0NRT,272.27,0.46,N
22.33064,-80.90179,296.74,0.46,0.39,2025-02-16,0716,N,nominal,2.0NRT,272.14,0.62,N
22.18534,-80.53002,307.46,0.48,0.4,2025-02-16,0716,N,nominal,2.0NRT,285.94,1.01,N
21.66551,-78.61618,309.62,0.41,0.45,2025-02-16,0716,N,nominal,2.0NRT,290.04,1.24,N
21.66475,-78.61228,310.75,0.41,0.45,2025-02-16,0716,N,nominal,2.0NRT,289.9,1.24,N
21.66399,-78.60838,319.68,0.41,0.45,2025-02-16,0716,N,nominal,2.0NRT,290.47,1.74,N
21.89753,-79.85009,296.51,0.52,0.41,2025-02-16,0716,N,nominal,2.0NRT,285.59,0.38,N
21.85795,-79.66068,305.28,0.53,0.42,2025-02-16,0716,N,nominal,2.0NRT,286.48,1.23,N
22.46955,-83.20395,298.13,0.39,0.36,2025-02-16,0716,N,nominal,2.0NRT,277.77,0.54,N
22.46747,-83.20345,302.38,0.39,0.36,2025-02-16,0716,N,nominal,2.0NRT,279.58,0.83,N
21.85707,-79.66243,303.33,0.53,0.42,2025-02-16,0716,N,nominal,2.0NRT,286.87,0.66,N
21.50789,-78.09972,337.91,0.44,0.46,2025-02-16,0716,N,nominal,2.0NRT,291.04,3.81,N
21.50707,-78.09551,319.88,0.44,0.46,2025-02-16,0716,N,nominal,2.0NRT,289.87,3.81,N
21.50367,-78.10066,367,0.44,0.46,2025-02-16,0716,N,high,2.0NRT,292.56,5.66,N
21.49946,-78.10163,311.25,0.44,0.46,2025-02-16,0716,N,nominal,2.0NRT,289.36,5.66,N
21.35922,-78.0341,300.58,0.45,0.47,2025-02-16,0716,N,nominal,2.0NRT,287.91,0.7,N
21.35498,-78.03506,300.97,0.45,0.47,2025-02-16,0716,N,nominal,2.0NRT,287.05,0.74,N
20.99812,-77.88266,312.52,0.46,0.47,2025-02-16,0716,N,nominal,2.0NRT,291.24,1.52,N
20.99724,-77.87826,315.56,0.46,0.47,2025-02-16,0716,N,nominal,2.0NRT,290.82,1.52,N
20.55988,-76.04894,314.87,0.61,0.54,2025-02-16,0716,N,nominal,2.0NRT,289.58,2.26,N
20.55867,-76.0431,306.63,0.61,0.54,2025-02-16,0716,N,nominal,2.0NRT,288.74,2.26,N
20.55499,-76.05007,325.96,0.61,0.54,2025-02-16,0716,N,nominal,2.0NRT,288.95,4.53,N
20.5562,-76.05592,300.94,0.61,0.54,2025-02-16,0716,N,nominal,2.0NRT,288.79,3.89,N
20.5158,-75.98536,300.32,0.62,0.54,2025-02-16,0716,N,nominal,2.0NRT,287.67,0.9,N
20.57356,-76.31045,325.03,0.59,0.53,2025-02-16,0716,N,nominal,2.0NRT,289.79,3.21,N
20.57238,-76.30481,310.79,0.59,0.53,2025-02-16,0716,N,nominal,2.0NRT,288.61,3.21,N
20.69904,-76.96536,309.52,0.53,0.5,2025-02-16,0716,N,nominal,2.0NRT,289.52,1.43,N
20.6619,-76.78462,305.18,0.55,0.51,2025-02-16,0716,N,nominal,2.0NRT,290.1,1.46,N
20.66082,-76.77939,306.93,0.55,0.51,2025-02-16,0716,N,nominal,2.0NRT,289.67,2.01,N
20.6594,-76.79616,337.81,0.55,0.51,2025-02-16,0716,N,nominal,2.0NRT,291.56,9.18,N
20.65833,-76.79093,337.95,0.55,0.51,2025-02-16,0716,N,nominal,2.0NRT,291.2,5.04,N
20.65724,-76.7857,343.54,0.55,0.51,2025-02-16,0716,N,nominal,2.0NRT,292.22,5.04,N
20.65259,-76.78677,305.34,0.55,0.51,2025-02-16,0716,N,nominal,2.0NRT,290.64,5.04,N
20.57538,-76.41544,300.01,0.58,0.52,2025-02-16,0716,N,nominal,2.0NRT,288.96,0.62,N
20.45581,-76.84202,304.65,0.55,0.51,2025-02-16,0716,N,nominal,2.0NRT,290.14,1.42,N
20.2278,-75.7761,300.43,0.32,0.55,2025-02-16,0716,N,nominal,2.0NRT,287.59,0.78,N
20.22715,-75.77305,311.31,0.32,0.55,2025-02-16,0716,N,nominal,2.0NRT,287.9,1.51,N
20.22281,-75.77732,302.47,0.32,0.55,2025-02-16,0716,N,nominal,2.0NRT,288.04,0.78,N
18.93122,-72.13548,299.33,0.58,0.7,2025-02-16,0716,N,nominal,2.0NRT,286.69,0.51,N
22.26432,-97.81044,331.75,0.64,0.72,2025-02-16,0716,N,nominal,2.0NRT,277.63,2.58,N
22.26386,-97.80395,296.74,0.64,0.72,2025-02-16,0716,N,nominal,2.0NRT,275.19,2.58,N
22.26294,-97.8089,335.53,0.64,0.72,2025-02-16,0716,N,nominal,2.0NRT,277.45,3.6,N
22.26343,-97.81538,297.63,0.64,0.72,2025-02-16,0716,N,nominal,2.0NRT,277.36,3.6,N
21.06603,-89.44233,327.76,0.56,0.43,2025-02-16,0716,N,nominal,2.0NRT,292.87,3.58,N
19.60104,-92.2957,340.77,0.53,0.5,2025-02-16,0718,N,nominal,2.0NRT,296.01,8,N
19.59031,-92.20406,322.33,0.52,0.5,2025-02-16,0718,N,nominal,2.0NRT,293.51,4.63,N
19.60044,-92.29057,305.39,0.53,0.5,2025-02-16,0718,N,nominal,2.0NRT,293.56,8,N
19.56601,-92.23814,324.12,0.53,0.5,2025-02-16,0718,N,nominal,2.0NRT,293.89,4.32,N
19.52313,-92.19246,336.28,0.52,0.5,2025-02-16,0718,N,nominal,2.0NRT,289.25,9.26,N
19.52393,-92.18903,339.25,0.52,0.5,2025-02-16,0718,N,nominal,2.0NRT,289.63,7.46,N
19.44638,-92.08786,344,0.51,0.5,2025-02-16,0718,N,nominal,2.0NRT,266.29,6.68,N
19.44695,-92.0928,296.02,0.51,0.5,2025-02-16,0718,N,nominal,2.0NRT,265.17,3.31,N
20.04746,-99.29494,302.77,0.77,0.77,2025-02-16,0718,N,nominal,2.0NRT,276.14,4.73,N
20.0312,-99.27218,302.84,0.76,0.77,2025-02-16,0718,N,nominal,2.0NRT,278.7,2.35,N
19.33823,-92.40113,312.79,0.54,0.51,2025-02-16,0718,N,nominal,2.0NRT,291.51,3.01,N
19.3362,-92.40282,318.58,0.54,0.51,2025-02-16,0718,N,nominal,2.0NRT,291.06,3.18,N
18.86926,-92.62349,315.34,0.55,0.51,2025-02-16,0718,N,nominal,2.0NRT,294.11,3.8,N
18.64395,-92.17085,334.82,0.51,0.49,2025-02-16,0718,N,nominal,2.0NRT,254.94,4.17,N
18.64454,-92.1757,296.24,0.51,0.49,2025-02-16,0718,N,nominal,2.0NRT,253.69,2.46,N
18.63759,-92.51109,332.48,0.53,0.5,2025-02-16,0718,N,nominal,2.0NRT,277.27,4.33,N
18.65583,-93.33941,314.23,0.6,0.53,2025-02-16,0718,N,nominal,2.0NRT,293.38,3.64,N
18.44024,-93.16547,325.38,0.59,0.53,2025-02-16,0718,N,nominal,2.0NRT,294.07,3.21,N
18.48588,-93.36244,315.1,0.6,0.53,2025-02-16,0718,N,nominal,2.0NRT,293.1,3.47,N
18.44284,-93.16544,313.02,0.59,0.53,2025-02-16,0718,N,nominal,2.0NRT,293.68,2.48,N
18.43796,-93.16602,313.48,0.59,0.53,2025-02-16,0718,N,nominal,2.0NRT,293.58,2.68,N
18.42109,-93.19097,328.38,0.59,0.53,2025-02-16,0718,N,nominal,2.0NRT,294.06,4.01,N
18.55136,-96.14083,303.9,0.46,0.64,2025-02-16,0718,N,nominal,2.0NRT,283.74,0.78,N
18.50993,-96.14547,325,0.46,0.64,2025-02-16,0718,N,nominal,2.0NRT,282.65,1.96,N
18.51037,-96.14993,306.58,0.46,0.64,2025-02-16,0718,N,nominal,2.0NRT,282.08,1.96,N
18.50402,-96.14615,304.04,0.46,0.64,2025-02-16,0718,N,nominal,2.0NRT,280.03,1.17,N
18.41151,-96.21786,300.72,0.46,0.64,2025-02-16,0718,N,nominal,2.0NRT,288.61,0.9,N
18.04344,-93.06979,330.55,0.57,0.52,2025-02-16,0718,N,nominal,2.0NRT,288.48,5.93,N
18.04282,-93.06435,323.8,0.57,0.52,2025-02-16,0718,N,nominal,2.0NRT,289.48,4.25,N
18.06634,-93.31515,320.44,0.59,0.53,2025-02-16,0718,N,nominal,2.0NRT,292.85,3.01,N
18.0657,-93.30946,305.48,0.59,0.53,2025-02-16,0718,N,nominal,2.0NRT,292.43,1.44,N
18.03863,-93.07043,303.11,0.57,0.52,2025-02-16,0718,N,nominal,2.0NRT,288.92,2.48,N
18.03801,-93.06498,305.9,0.57,0.52,2025-02-16,0718,N,nominal,2.0NRT,290.19,1.94,N
35.51857,-113.31456,296.96,0.45,0.47,2025-02-16,0854,N,nominal,2.0NRT,268.67,1.25,N
32.75944,-102.68384,298.19,0.48,0.4,2025-02-16,0854,N,nominal,2.0NRT,274.76,1.06,N
33.82233,-109.98359,318.45,0.45,0.39,2025-02-16,0854,N,nominal,2.0NRT,270.11,2.18,N
32.37414,-101.57474,328.26,0.54,0.42,2025-02-16,0854,N,nominal,2.0NRT,274.13,5.81,N
30.26045,-93.28817,312.83,0.58,0.69,2025-02-16,0854,N,nominal,2.0NRT,286.3,1.98,N
31.0922,-96.68253,314.88,0.35,0.57,2025-02-16,0854,N,nominal,2.0NRT,275.22,1.17,N
31.0927,-96.68099,312.97,0.35,0.57,2025-02-16,0854,N,nominal,2.0NRT,275.31,1.22,N
30.11654,-93.29446,295.75,0.58,0.7,2025-02-16,0854,N,nominal,2.0NRT,285.02,0.67,N
33.41688,-110.86008,304.81,0.49,0.4,2025-02-16,0854,N,nominal,2.0NRT,263.75,1.67,N
29.62797,-92.36537,299.44,0.67,0.74,2025-02-16,0854,N,nominal,2.0NRT,276.69,1.7,N
30.08363,-94.07396,301.85,0.53,0.67,2025-02-16,0854,N,nominal,2.0NRT,283.67,1.3,N
32.14732,-103.0556,296.6,0.47,0.4,2025-02-16,0854,N,nominal,2.0NRT,273.91,0.68,N
32.21924,-103.52763,295.82,0.45,0.39,2025-02-16,0854,N,nominal,2.0NRT,276.74,1.12,N
29.62622,-92.36516,300.29,0.67,0.74,2025-02-16,0854,N,nominal,2.0NRT,275.51,1.5,N
30.0848,-94.07452,301.82,0.53,0.67,2025-02-16,0854,N,nominal,2.0NRT,283.76,0.56,N
30.32821,-95.17616,299.4,0.45,0.63,2025-02-16,0854,N,nominal,2.0NRT,278.81,0.89,N
30.32702,-95.17153,297.34,0.45,0.63,2025-02-16,0854,N,nominal,2.0NRT,279.03,0.89,N
33.81961,-118.24397,300.36,0.41,0.61,2025-02-16,0854,N,nominal,2.0NRT,286,1.43,N
33.81364,-118.23991,295.84,0.41,0.61,2025-02-16,0854,N,nominal,2.0NRT,285.1,1.09,N
29.75887,-93.87885,300.44,0.55,0.68,2025-02-16,0854,N,nominal,2.0NRT,285.11,0.97,N
29.75735,-93.87326,301.79,0.55,0.68,2025-02-16,0854,N,nominal,2.0NRT,283.59,0.97,N
33.71798,-117.71172,295.26,0.38,0.59,2025-02-16,0854,N,nominal,2.0NRT,281.06,0.47,N
31.61049,-102.26659,296.76,0.52,0.41,2025-02-16,0856,N,nominal,2.0NRT,273.8,0.66,N
29.87557,-94.92336,295.59,0.48,0.64,2025-02-16,0856,N,nominal,2.0NRT,280.56,0.54,N
31.56118,-102.25716,316.01,0.52,0.41,2025-02-16,0856,N,nominal,2.0NRT,275.06,1.6,N
31.52264,-102.08411,299.71,0.53,0.42,2025-02-16,0856,N,nominal,2.0NRT,274.17,0.73,N
29.87208,-94.92361,299.67,0.48,0.64,2025-02-16,0856,N,nominal,2.0NRT,281.92,0.83,N
31.77517,-103.6293,297.68,0.45,0.39,2025-02-16,0856,N,nominal,2.0NRT,275.97,1.23,N
31.8105,-103.9021,295.4,0.44,0.38,2025-02-16,0856,N,nominal,2.0NRT,276.38,0.57,N
31.79642,-103.92488,297.69,0.44,0.38,2025-02-16,0856,N,nominal,2.0NRT,276.26,0.46,N
29.7445,-95.00076,299.2,0.48,0.64,2025-02-16,0856,N,nominal,2.0NRT,285.5,1.93,N
29.73863,-95.12321,295.87,0.47,0.64,2025-02-16,0856,N,nominal,2.0NRT,284.52,1.2,N
29.71217,-95.2321,295.65,0.46,0.64,2025-02-16,0856,N,nominal,2.0NRT,284.74,1.09,N
29.37841,-94.93949,303.71,0.49,0.65,2025-02-16,0856,N,nominal,2.0NRT,285.09,1.56,N
29.37712,-94.93452,303.13,0.49,0.65,2025-02-16,0856,N,nominal,2.0NRT,286.11,1.58,N
29.37323,-94.91961,301.09,0.49,0.65,2025-02-16,0856,N,nominal,2.0NRT,286.92,1.39,N
29.37192,-94.9146,296.98,0.49,0.65,2025-02-16,0856,N,nominal,2.0NRT,284.49,1.51,N
31.28687,-103.67271,300.9,0.45,0.39,2025-02-16,0856,N,nominal,2.0NRT,276.2,0.44,N
31.16706,-103.63554,297.79,0.46,0.39,2025-02-16,0856,N,nominal,2.0NRT,275.89,0.97,N
32.65703,-115.34734,324.29,0.55,0.51,2025-02-16,0856,N,nominal,2.0NRT,273.43,2.37,N
32.65668,-115.3476,319.35,0.55,0.51,2025-02-16,0856,N,nominal,2.0NRT,273.37,3.58,N
29.46845,-96.62212,295.13,0.39,0.59,2025-02-16,0856,N,nominal,2.0NRT,280.17,0.47,N
32.59718,-117.01285,295.23,0.34,0.56,2025-02-16,0856,N,nominal,2.0NRT,276.46,0.35,N
32.49458,-116.83448,317.67,0.33,0.56,2025-02-16,0856,N,nominal,2.0NRT,266.03,1.31,N
29.57659,-98.03197,323.16,0.32,0.55,2025-02-16,0856,N,nominal,2.0NRT,282.42,1.86,N
29.57736,-98.03525,304.5,0.32,0.55,2025-02-16,0856,N,nominal,2.0NRT,279.35,2.01,N
29.33966,-97.11111,303.7,0.37,0.58,2025-02-16,0856,N,nominal,2.0NRT,280.71,0.77,N
29.05312,-97.74796,305.27,0.34,0.56,2025-02-16,0856,N,nominal,2.0NRT,279.91,0.79,N
28.7007,-96.53896,304.34,0.41,0.61,2025-02-16,0856,N,nominal,2.0NRT,283.84,1.08,N
28.99556,-97.78709,296.98,0.34,0.56,2025-02-16,0856,N,nominal,2.0NRT,280.49,0.19,N
28.51438,-96.77113,328.07,0.4,0.6,2025-02-16,0856,N,nominal,2.0NRT,283.79,1.94,N
30.78518,-109.56997,325.93,0.41,0.37,2025-02-16,0856,N,nominal,2.0NRT,275.22,1.79,N
28.78656,-99.00507,303.96,0.59,0.53,2025-02-16,0856,N,nominal,2.0NRT,280.38,2.05,N
28.78853,-99.00502,314.29,0.59,0.53,2025-02-16,0856,N,nominal,2.0NRT,280.88,2.04,N
29.89187,-104.65658,322.52,0.43,0.38,2025-02-16,0856,N,nominal,2.0NRT,274.98,2.51,N
29.8884,-104.65741,323.65,0.43,0.38,2025-02-16,0856,N,nominal,2.0NRT,276,2.51,N
30.49801,-109.62998,334.4,0.41,0.37,2025-02-16,0856,N,nominal,2.0NRT,280.92,6.46,N
30.49458,-109.63061,344.55,0.41,0.37,2025-02-16,0856,N,nominal,2.0NRT,278.49,6.46,N
28.46782,-99.11778,298.59,0.59,0.53,2025-02-16,0856,N,nominal,2.0NRT,280.71,0.82,N
28.49725,-99.19926,301.48,0.58,0.52,2025-02-16,0856,N,nominal,2.0NRT,281.7,0.99,N
28.05647,-97.43805,308.61,0.38,0.58,2025-02-16,0856,N,nominal,2.0NRT,283.42,0.99,N
28.34818,-98.89809,313.01,0.61,0.53,2025-02-16,0856,N,nominal,2.0NRT,281.59,1.21,N
27.88975,-97.26932,303.62,0.39,0.59,2025-02-16,0856,N,nominal,2.0NRT,285.38,1.13,N
27.82508,-97.19224,310.39,0.39,0.6,2025-02-16,0856,N,nominal,2.0NRT,284.65,1.4,N
27.82259,-97.20574,317.64,0.39,0.59,2025-02-16,0856,N,nominal,2.0NRT,284.59,1.54,N
27.82066,-97.19783,295.27,0.39,0.6,2025-02-16,0856,N,nominal,2.0NRT,284.29,1.32,N
27.82271,-97.20863,305.79,0.39,0.59,2025-02-16,0856,N,nominal,2.0NRT,283.98,0.85,N
27.82177,-97.20467,301.71,0.39,0.6,2025-02-16,0856,N,nominal,2.0NRT,284.7,0.85,N
27.81647,-97.42326,300.43,0.38,0.59,2025-02-16,0856,N,nominal,2.0NRT,285.06,0.47,N
27.81209,-97.42878,297.65,0.38,0.59,2025-02-16,0856,N,nominal,2.0NRT,286.71,0.47,N
27.8159,-97.46849,296.66,0.38,0.59,2025-02-16,0856,N,nominal,2.0NRT,284.53,0.8,N
27.80615,-97.59297,300.23,0.37,0.58,2025-02-16,0856,N,nominal,2.0NRT,283.42,0.53,N
28.68728,-106.08866,305.27,0.4,0.37,2025-02-16,0856,N,nominal,2.0NRT,280.03,1.04,N
28.68392,-106.08939,307.28,0.4,0.37,2025-02-16,0856,N,nominal,2.0NRT,279.62,1.2,N
29.04153,-111.49062,306.25,0.47,0.4,2025-02-16,0856,N,nominal,2.0NRT,280.16,1.25,N
27.27057,-101.16735,297.61,0.47,0.48,2025-02-16,0856,N,nominal,2.0NRT,281.96,0.76,N
28.92725,-110.82697,298.72,0.44,0.38,2025-02-16,0856,N,nominal,2.0NRT,285.99,0.88,N
27.2714,-101.16908,296.28,0.47,0.48,2025-02-16,0856,N,nominal,2.0NRT,281.17,0.8,N
28.60942,-111.56229,319.94,0.47,0.39,2025-02-16,0856,N,nominal,2.0NRT,279.13,3.47,N
28.60579,-111.56291,328.48,0.47,0.39,2025-02-16,0856,N,nominal,2.0NRT,278.88,3.47,N
28.09875,-108.00024,299.62,0.38,0.36,2025-02-16,0856,N,nominal,2.0NRT,271.59,0.83,N
28.60993,-111.564,321.06,0.47,0.39,2025-02-16,0856,N,nominal,2.0NRT,279.28,2.6,N
28.6063,-111.56461,326.27,0.47,0.39,2025-02-16,0856,N,nominal,2.0NRT,277.52,3.03,N
28.60266,-111.56522,307.3,0.47,0.39,2025-02-16,0856,N,nominal,2.0NRT,276.52,3.03,N
28.17512,-108.64164,296.13,0.39,0.36,2025-02-16,0856,N,nominal,2.0NRT,281.48,0.69,N
25.7694,-97.29083,298.93,0.43,0.62,2025-02-16,0856,N,nominal,2.0NRT,288.56,0.22,N
26.01982,-98.48435,295.92,0.36,0.57,2025-02-16,0856,N,nominal,2.0NRT,284.72,0.26,N
26.01594,-98.48434,301.85,0.36,0.57,2025-02-16,0856,N,nominal,2.0NRT,285.54,0.67,N
25.78332,-97.80313,308.81,0.4,0.6,2025-02-16,0856,N,nominal,2.0NRT,287.34,1.18,N
27.55575,-107.69756,308.99,0.39,0.36,2025-02-16,0856,N,nominal,2.0NRT,274.6,0.67,N
25.83861,-99.02408,300.3,0.34,0.56,2025-02-16,0856,N,nominal,2.0NRT,283.66,0.45,N
25.83354,-99.02545,297.2,0.34,0.56,2025-02-16,0856,N,nominal,2.0NRT,283.3,0.28,N
25.74345,-100.23798,304.98,0.57,0.52,2025-02-16,0856,N,nominal,2.0NRT,286.5,1.88,N
25.75123,-100.32028,305.94,0.57,0.52,2025-02-16,0856,N,nominal,2.0NRT,288.76,1.56,N
25.72281,-100.30375,309.25,0.57,0.52,2025-02-16,0856,N,nominal,2.0NRT,287.92,3.06,N
