latitude,longitude,brightness,acq_date,acq_time
27.32337,-107.39919,1,2025-03-28,828
28.928,-110.82758,1,2025-03-28,828
26.68001,-107.23673,1,2025-03-28,828
26.67604,-107.2375,1,2025-03-28,828
30.49645,-109.62637,2,2025-03-28,828
30.49843,-109.63353,1,2025-03-28,828
30.49786,-109.62727,2,2025-03-28,828
30.13246,-108.42395,1,2025-03-28,828
28.68711,-106.08577,1,2025-03-28,828
28.78016,-106.91273,1,2025-03-28,828
28.77972,-106.90877,1,2025-03-28,828
29.0505,-110.7161,1,2025-03-28,828
25.4717,-108.11288,1,2025-03-28,828
25.48764,-103.39722,1,2025-03-28,828
26.67954,-107.23277,1,2025-03-28,828
25.6139,-100.86517,1,2025-03-28,828
26.58686,-107.53514,1,2025-03-28,828
26.6659,-107.22044,1,2025-03-28,828
26.66628,-107.22361,1,2025-03-28,828
26.66734,-107.2325,1,2025-03-28,828
26.66949,-107.21641,1,2025-03-28,828
26.66998,-107.22055,1,2025-03-28,828
26.67167,-107.23476,1,2025-03-28,828
26.67207,-107.23818,1,2025-03-28,828
26.67086,-107.228,1,2025-03-28,828
26.67383,-107.21878,1,2025-03-28,828
26.67561,-107.23385,1,2025-03-28,828
26.58376,-107.54395,1,2025-03-28,828
26.66694,-107.22913,1,2025-03-28,828
48.66103,-103.44051,1,2025-03-28,913
48.66447,-103.42019,1,2025-03-28,913
47.75971,-103.01572,1,2025-03-28,913
47.75827,-103.01629,1,2025-03-28,913
48.00988,-104.31718,1,2025-03-28,913
47.93651,-103.771,1,2025-03-28,913
48.67472,-103.39678,1,2025-03-28,913
41.93437,-95.95459,1,2025-03-28,915
46.32737,-111.61758,1,2025-03-28,915
41.93717,-95.95395,1,2025-03-28,915
41.93577,-95.94921,1,2025-03-28,915
41.88366,-110.08882,1,2025-03-28,915
41.25317,-96.88901,1,2025-03-28,915
41.30285,-99.80029,1,2025-03-28,915
40.9617,-97.61871,1,2025-03-28,915
39.0299,-94.79329,1,2025-03-28,915
40.95656,-97.62121,1,2025-03-28,915
41.54309,-99.55535,1,2025-03-28,915
41.54483,-99.56223,1,2025-03-28,915
41.80695,-99.30215,1,2025-03-28,915
41.30266,-99.80177,1,2025-03-28,915
41.54134,-99.54846,1,2025-03-28,915
36.30686,-96.23515,1,2025-03-28,917
37.79229,-96.87436,1,2025-03-28,917
37.15477,-96.00045,1,2025-03-28,917
36.36718,-96.27284,1,2025-03-28,917
35.69698,-101.36231,1,2025-03-28,917
36.47115,-96.52343,1,2025-03-28,917
36.42276,-96.31477,1,2025-03-28,917
38.23996,-104.61116,1,2025-03-28,917
37.57494,-101.3122,1,2025-03-28,917
36.46331,-96.52028,1,2025-03-28,917
36.4579,-96.53408,1,2025-03-28,917
39.61806,-119.26386,1,2025-03-28,917
36.45471,-96.53775,1,2025-03-28,917
33.27838,-111.58907,1,2025-03-28,920
31.31676,-101.81931,1,2025-03-28,920
31.31056,-101.72523,1,2025-03-28,920
31.28495,-103.67439,1,2025-03-28,920
31.31814,-101.70866,1,2025-03-28,920
31.88527,-103.96808,1,2025-03-28,920
31.34297,-101.55473,1,2025-03-28,920
31.83216,-103.48825,1,2025-03-28,920
31.91209,-103.49448,1,2025-03-28,920
31.96508,-106.58353,1,2025-03-28,920
31.74291,-102.54783,1,2025-03-28,920
32.37226,-101.5743,1,2025-03-28,920
32.02311,-101.99884,1,2025-03-28,920
32.20221,-102.06639,1,2025-03-28,920
32.78606,-104.22369,1,2025-03-28,920
32.68074,-103.46472,1,2025-03-28,920
32.28809,-101.74865,1,2025-03-28,920
32.3222,-101.81562,1,2025-03-28,920
32.36768,-101.64715,1,2025-03-28,920
31.03781,-103.72424,1,2025-03-28,920
32.39219,-101.6073,1,2025-03-28,920
32.75967,-102.68399,1,2025-03-28,920
34.78075,-112.08378,1,2025-03-28,920
32.97476,-102.74196,1,2025-03-28,920
31.98951,-102.21869,1,2025-03-28,920
32.53816,-114.62263,1,2025-03-28,920
29.04894,-110.7132,1,2025-03-28,920
30.49611,-109.63089,1,2025-03-28,920
25.48933,-103.39717,1,2025-03-28,920
26.58293,-107.5387,1,2025-03-28,920
26.66548,-107.22879,1,2025-03-28,920
26.67594,-107.23475,1,2025-03-28,920
26.67703,-107.24006,1,2025-03-28,920
26.68044,-107.23409,1,2025-03-28,920
26.68144,-107.23895,1,2025-03-28,920
26.66285,-107.22244,1,2025-03-28,920
26.66856,-107.22741,1,2025-03-28,920
26.66998,-107.23404,1,2025-03-28,920
26.67568,-107.23905,1,2025-03-28,920
26.68009,-107.23797,1,2025-03-28,920
26.68454,-107.23709,1,2025-03-28,920
26.94417,-108.31551,1,2025-03-28,920
32.53755,-114.61843,1,2025-03-28,920
26.95348,-106.98214,1,2025-03-28,920
27.3238,-107.39844,1,2025-03-28,920
27.85706,-108.41652,1,2025-03-28,920
27.8579,-108.42072,1,2025-03-28,920
27.86343,-108.42727,1,2025-03-28,920
27.86424,-108.43134,1,2025-03-28,920
27.86818,-108.42999,1,2025-03-28,920
27.87299,-108.43298,1,2025-03-28,920
27.02806,-103.37208,1,2025-03-28,920
28.92662,-110.82464,1,2025-03-28,920
28.77748,-106.9127,1,2025-03-28,920
28.68352,-106.08684,1,2025-03-28,920
30.12885,-108.42498,1,2025-03-28,920
30.13272,-108.42413,1,2025-03-28,920
30.49519,-109.62603,1,2025-03-28,920
27.32285,-107.3939,1,2025-03-28,920
27.86188,-108.41953,1,2025-03-28,920
34.60756,-117.33653,1,2025-03-28,920
25.61464,-109.04508,1,2025-03-28,922
25.61479,-109.04353,1,2025-03-28,922
48.00912,-104.31379,1,2025-03-28,941
47.98955,-103.06111,1,2025-03-28,941
48.328,-103.37479,1,2025-03-28,941
48.32919,-103.3729,1,2025-03-28,941
48.66264,-103.42187,1,2025-03-28,941
47.81605,-103.2906,1,2025-03-28,941
48.67413,-103.40122,1,2025-03-28,941
37.57684,-101.31312,1,2025-03-28,941
39.80129,-104.94559,1,2025-03-28,941
48.67631,-103.39931,1,2025-03-28,941
39.49141,-119.61951,1,2025-03-28,943
33.84911,-118.33418,1,2025-03-28,943
31.88698,-103.96447,1,2025-03-28,943
41.54182,-99.55004,1,2025-03-28,943
31.88901,-103.96478,1,2025-03-28,943
41.54397,-99.55672,1,2025-03-28,943
32.42758,-103.68171,1,2025-03-28,943
40.95893,-97.61514,1,2025-03-28,943
40.95518,-97.61646,1,2025-03-28,943
40.96174,-97.61252,1,2025-03-28,943
32.46034,-102.23239,1,2025-03-28,943
32.76083,-102.68102,1,2025-03-28,943
32.54145,-114.61728,1,2025-03-28,943
37.94447,-122.39353,1,2025-03-28,943
38.07175,-122.13743,1,2025-03-28,943
38.51395,-121.19471,1,2025-03-28,943
39.6205,-119.26252,1,2025-03-28,943
32.70581,-103.51855,1,2025-03-28,943
32.53775,-114.61831,1,2025-03-28,943
32.76011,-102.68337,1,2025-03-28,943
30.13329,-108.42657,1,2025-03-28,943
30.13239,-108.42304,1,2025-03-28,943
30.12683,-108.42433,1,2025-03-28,943
30.13384,-108.42471,1,2025-03-28,943
30.12829,-108.426,1,2025-03-28,943
30.49722,-109.62766,1,2025-03-28,943
25.61258,-109.04154,1,2025-03-28,945
26.67725,-107.23884,1,2025-03-28,945
25.61376,-109.04633,1,2025-03-28,945
27.85923,-108.41877,1,2025-03-28,945
27.86808,-108.42935,1,2025-03-28,945
28.68592,-106.08482,1,2025-03-28,945
26.68365,-107.23743,1,2025-03-28,945
48.06729,-103.02547,1,2025-03-28,1002
48.67489,-103.40172,1,2025-03-28,1002
48.66274,-103.42451,1,2025-03-28,1002
48.66062,-103.4407,1,2025-03-28,1002
48.03847,-102.86788,1,2025-03-28,1002
48.06461,-103.02768,1,2025-03-28,1002
48.03632,-102.86897,1,2025-03-28,1002
47.8204,-103.29228,1,2025-03-28,1002
47.99103,-103.06039,1,2025-03-28,1002
43.47392,-105.78574,1,2025-03-28,1004
42.6874,-111.59559,2,2025-03-28,1004
42.68565,-111.58881,2,2025-03-28,1004
26.66685,-107.23048,2,2025-03-28,1006
32.5382,-114.62265,1,2025-03-28,1009
32.53888,-114.62146,1,2025-03-28,1009
28.93105,-110.83054,1,2025-03-28,1009
35.3997,-82.84186,2,2025-03-28,1454
33.01566,-83.2104,2,2025-03-28,1454
31.91873,-82.35814,3,2025-03-28,1454
31.92942,-82.36261,2,2025-03-28,1454
31.91827,-82.36412,2,2025-03-28,1454
31.63562,-82.38626,2,2025-03-28,1454
31.89194,-85.73607,2,2025-03-28,1454
31.65562,-84.22046,2,2025-03-28,1454
31.65522,-84.2277,2,2025-03-28,1454
32.9412,-83.62177,2,2025-03-28,1454
31.59629,-83.85764,2,2025-03-28,1454
32.86987,-84.50557,4,2025-03-28,1454
35.39804,-82.82276,2,2025-03-28,1454
32.93829,-83.62798,2,2025-03-28,1454
32.98598,-82.32372,2,2025-03-28,1454
31.76344,-83.64884,2,2025-03-28,1454
33.58345,-82.3846,2,2025-03-28,1454
32.98774,-82.34155,2,2025-03-28,1454
32.5106,-82.01896,1,2025-03-28,1454
32.41606,-84.66186,2,2025-03-28,1454
37.96625,-78.88254,1,2025-03-28,1454
32.93638,-83.60656,2,2025-03-28,1454
32.78244,-83.0492,2,2025-03-28,1454
32.40628,-84.67009,3,2025-03-28,1454
31.92987,-82.35661,2,2025-03-28,1454
35.06983,-82.73753,3,2025-03-28,1454
32.86799,-84.48167,3,2025-03-28,1454
34.92183,-83.28993,2,2025-03-28,1454
34.64909,-83.76674,2,2025-03-28,1454
32.88307,-84.50483,2,2025-03-28,1454
35.16353,-79.1379,2,2025-03-28,1454
26.67184,-78.21092,2,2025-03-28,1457
26.53209,-78.7172,5,2025-03-28,1457
26.53072,-78.70741,3,2025-03-28,1457
26.52042,-78.71526,2,2025-03-28,1457
26.71516,-80.50596,1,2025-03-28,1457
42.34698,-92.41261,2,2025-03-28,1630
42.34336,-92.39429,2,2025-03-28,1630
44.45602,-93.84631,2,2025-03-28,1630
42.5701,-92.47476,1,2025-03-28,1630
39.56985,-96.99213,1,2025-03-28,1633
40.7042,-95.38841,1,2025-03-28,1633
41.78141,-93.98789,1,2025-03-28,1633
26.59322,-100.07153,1,2025-03-28,1635
26.50349,-99.73265,1,2025-03-28,1635
26.00357,-100.31576,1,2025-03-28,1635
26.0017,-100.30434,1,2025-03-28,1635
25.90899,-100.30509,1,2025-03-28,1635
25.87335,-100.23608,1,2025-03-28,1635
25.43868,-100.89359,1,2025-03-28,1635
28.73231,-107.02691,1,2025-03-28,1635
27.61861,-100.67116,1,2025-03-28,1635
28.73681,-107.02026,2,2025-03-28,1635
30.50012,-109.62688,2,2025-03-28,1635
33.45474,-99.8196,1,2025-03-28,1635
32.36193,-99.29995,2,2025-03-28,1635
31.34204,-101.79214,2,2025-03-28,1635
30.50484,-102.87375,1,2025-03-28,1635
30.4974,-102.88554,2,2025-03-28,1635
30.496,-102.8753,2,2025-03-28,1635
29.55542,-99.85137,2,2025-03-28,1635
25.01099,-107.40836,2,2025-03-28,1637
34.98253,-79.41471,2,2025-03-28,1715
35.16112,-79.14204,2,2025-03-28,1715
35.15927,-79.1484,1,2025-03-28,1715
35.16541,-79.15115,1,2025-03-28,1715
35.16327,-79.14015,1,2025-03-28,1715
35.16143,-79.14632,2,2025-03-28,1715
35.13327,-79.33511,2,2025-03-28,1715
36.36445,-78.02919,1,2025-03-28,1715
37.42319,-77.25368,1,2025-03-28,1715
37.12517,-76.60326,1,2025-03-28,1715
37.42194,-77.25829,1,2025-03-28,1715
38.23986,-75.44911,1,2025-03-28,1715
38.24468,-75.45099,1,2025-03-28,1715
38.22452,-75.55189,2,2025-03-28,1715
38.22936,-75.55379,2,2025-03-28,1715
36.36852,-78.02994,1,2025-03-28,1715
36.36708,-78.03501,1,2025-03-28,1715
44.4525,-68.99389,1,2025-03-28,1717
30.68511,-83.78482,2,2025-03-28,1739
30.60905,-84.05202,1,2025-03-28,1739
30.72855,-83.85885,2,2025-03-28,1739
30.6868,-84.05868,2,2025-03-28,1739
31.30424,-84.32295,1,2025-03-28,1739
30.83715,-83.57034,1,2025-03-28,1739
31.94849,-82.25407,1,2025-03-28,1739
31.94986,-82.24902,1,2025-03-28,1739
31.41592,-84.29195,1,2025-03-28,1739
31.42546,-84.25814,1,2025-03-28,1739
31.42737,-84.25137,1,2025-03-28,1739
31.42279,-84.24215,2,2025-03-28,1739
31.07577,-85.42115,1,2025-03-28,1739
31.40983,-84.23714,1,2025-03-28,1739
31.92507,-82.35726,2,2025-03-28,1739
31.9535,-82.24983,1,2025-03-28,1739
31.92369,-82.36243,2,2025-03-28,1739
31.49619,-83.9052,1,2025-03-28,1739
31.9463,-82.25291,1,2025-03-28,1739
31.94766,-82.24777,1,2025-03-28,1739
31.3386,-84.28491,1,2025-03-28,1739
31.3073,-84.31832,1,2025-03-28,1739
31.30925,-84.31156,1,2025-03-28,1739
31.30808,-84.30932,1,2025-03-28,1739
31.4397,-83.16305,1,2025-03-28,1739
31.64174,-82.39656,1,2025-03-28,1739
30.94425,-84.62748,1,2025-03-28,1739
30.73214,-83.85604,2,2025-03-28,1739
30.73028,-83.86252,2,2025-03-28,1739
30.68749,-84.06169,2,2025-03-28,1739
31.30617,-84.31615,1,2025-03-28,1739
30.64561,-84.28299,1,2025-03-28,1739
30.79753,-84.13317,1,2025-03-28,1739
30.79559,-84.14006,1,2025-03-28,1739
31.33714,-82.20001,1,2025-03-28,1739
30.68496,-84.06525,2,2025-03-28,1739
30.97389,-83.64613,1,2025-03-28,1739
30.98027,-83.64848,1,2025-03-28,1739
30.79127,-84.62122,1,2025-03-28,1739
31.33128,-83.23072,2,2025-03-28,1739
30.94089,-84.61653,2,2025-03-28,1739
30.93882,-84.6237,1,2025-03-28,1739
31.33748,-83.233,2,2025-03-28,1739
30.94549,-84.62627,1,2025-03-28,1739
30.94633,-84.6204,1,2025-03-28,1739
30.98208,-83.64203,2,2025-03-28,1739
30.68886,-84.1074,1,2025-03-28,1739
30.73035,-83.85239,2,2025-03-28,1739
31.92078,-82.35609,2,2025-03-28,1739
32.36986,-84.79201,2,2025-03-28,1739
32.37395,-84.7781,2,2025-03-28,1739
32.37189,-84.78507,2,2025-03-28,1739
32.3654,-84.78249,2,2025-03-28,1739
33.17179,-81.85387,1,2025-03-28,1739
32.41909,-84.71048,1,2025-03-28,1739
32.42095,-84.70394,1,2025-03-28,1739
32.41457,-84.70111,1,2025-03-28,1739
32.19125,-85.44765,2,2025-03-28,1739
32.38048,-84.78051,2,2025-03-28,1739
32.37419,-84.79173,1,2025-03-28,1739
32.3782,-84.77776,2,2025-03-28,1739
32.09217,-85.73222,1,2025-03-28,1739
32.36767,-84.78922,2,2025-03-28,1739
32.37165,-84.77538,2,2025-03-28,1739
32.36968,-84.78224,2,2025-03-28,1739
32.22125,-85.06669,1,2025-03-28,1739
32.98297,-82.32932,1,2025-03-28,1739
32.88182,-82.49348,1,2025-03-28,1739
32.36574,-84.40919,1,2025-03-28,1739
32.3762,-84.78471,2,2025-03-28,1739
32.25555,-84.66921,2,2025-03-28,1739
32.37845,-84.78744,2,2025-03-28,1739
32.19001,-85.4483,2,2025-03-28,1739
32.69522,-84.22239,1,2025-03-28,1739
32.22336,-85.78146,2,2025-03-28,1739
33.08962,-82.7337,1,2025-03-28,1739
33.16018,-82.47279,1,2025-03-28,1739
32.18531,-85.73058,1,2025-03-28,1739
32.17853,-85.72778,1,2025-03-28,1739
32.22056,-85.77846,1,2025-03-28,1739
32.18011,-85.73492,1,2025-03-28,1739
32.18241,-85.72723,2,2025-03-28,1739
32.3764,-84.79443,2,2025-03-28,1739
32.44156,-84.74464,1,2025-03-28,1739
32.43121,-84.75539,1,2025-03-28,1739
32.4332,-84.74855,1,2025-03-28,1739
32.4351,-84.742,1,2025-03-28,1739
32.43705,-84.73531,1,2025-03-28,1739
32.42371,-84.70677,1,2025-03-28,1739
32.4256,-84.70026,1,2025-03-28,1739
32.41533,-84.71076,1,2025-03-28,1739
32.41728,-84.70408,1,2025-03-28,1739
32.41918,-84.69758,1,2025-03-28,1739
32.44358,-84.73765,1,2025-03-28,1739
31.88717,-85.74055,1,2025-03-28,1739
32.88209,-82.15306,1,2025-03-28,1739
31.89043,-85.74148,1,2025-03-28,1739
32.35687,-82.15933,1,2025-03-28,1739
31.40493,-85.35535,1,2025-03-28,1739
31.68609,-84.11009,1,2025-03-28,1739
31.68885,-84.1087,1,2025-03-28,1739
31.61701,-84.33832,1,2025-03-28,1739
31.74288,-83.66594,1,2025-03-28,1739
32.13614,-82.02559,1,2025-03-28,1739
31.87214,-82.8714,1,2025-03-28,1739
31.58876,-83.84664,1,2025-03-28,1739
32.36263,-82.16135,1,2025-03-28,1739
31.41943,-84.29091,1,2025-03-28,1739
31.42263,-84.25483,1,2025-03-28,1739
31.42652,-84.24136,1,2025-03-28,1739
31.42003,-84.23889,1,2025-03-28,1739
31.41355,-84.23643,1,2025-03-28,1739
31.40512,-84.2407,1,2025-03-28,1739
31.49527,-83.9031,1,2025-03-28,1739
31.92386,-82.36844,1,2025-03-28,1739
31.95573,-82.25098,1,2025-03-28,1739
31.92527,-82.36327,2,2025-03-28,1739
31.42913,-84.25728,1,2025-03-28,1739
32.40542,-82.16631,1,2025-03-28,1739
32.50601,-82.01678,1,2025-03-28,1739
31.89393,-84.23354,1,2025-03-28,1739
32.88357,-82.15038,1,2025-03-28,1739
32.23887,-84.21488,2,2025-03-28,1739
32.37627,-83.73071,1,2025-03-28,1739
32.37004,-83.72847,1,2025-03-28,1739
32.23248,-84.21254,2,2025-03-28,1739
32.88372,-81.60767,1,2025-03-28,1739
32.08595,-84.48729,1,2025-03-28,1739
32.64844,-82.43235,1,2025-03-28,1739
31.90499,-85.03575,1,2025-03-28,1739
32.16924,-84.12107,1,2025-03-28,1739
32.17109,-84.11458,1,2025-03-28,1739
31.89831,-85.03327,1,2025-03-28,1739
32.04972,-84.48846,1,2025-03-28,1739
32.0517,-84.48159,2,2025-03-28,1739
32.74096,-81.89679,1,2025-03-28,1739
31.66747,-85.55435,1,2025-03-28,1739
32.74018,-81.89827,1,2025-03-28,1739
32.00969,-84.38931,1,2025-03-28,1739
31.84062,-84.56913,1,2025-03-28,1739
32.33714,-82.78984,1,2025-03-28,1739
31.9484,-84.11734,1,2025-03-28,1739
30.6025,-84.04959,1,2025-03-28,1739
30.65079,-83.83011,2,2025-03-28,1739
26.53545,-78.70588,2,2025-03-28,1739
30.60564,-84.05622,2,2025-03-28,1739
26.53255,-78.71812,2,2025-03-28,1739
26.53061,-78.72629,2,2025-03-28,1739
26.53352,-78.71404,2,2025-03-28,1739
26.53448,-78.70995,2,2025-03-28,1739
26.52026,-78.74515,1,2025-03-28,1739
26.52124,-78.74103,1,2025-03-28,1739
26.5261,-78.7206,2,2025-03-28,1739
26.52901,-78.70835,1,2025-03-28,1739
26.52319,-78.73285,2,2025-03-28,1739
26.52415,-78.72877,2,2025-03-28,1739
26.53158,-78.7222,2,2025-03-28,1739
26.52707,-78.7165,3,2025-03-28,1739
26.51575,-78.73943,1,2025-03-28,1739
26.51672,-78.73534,1,2025-03-28,1739
26.51769,-78.73125,2,2025-03-28,1739
26.51867,-78.72717,2,2025-03-28,1739
26.51964,-78.72309,2,2025-03-28,1739
26.52158,-78.71491,3,2025-03-28,1739
26.6623,-77.94897,1,2025-03-28,1739
26.66316,-77.94531,1,2025-03-28,1739
26.65929,-77.94566,1,2025-03-28,1739
30.68864,-83.78373,2,2025-03-28,1739
26.51477,-78.74353,1,2025-03-28,1739
26.52965,-78.73037,2,2025-03-28,1739
26.52513,-78.72469,2,2025-03-28,1739
26.66324,-78.21043,2,2025-03-28,1739
30.65458,-83.82932,1,2025-03-28,1739
26.66413,-78.20663,2,2025-03-28,1739
30.68617,-83.63903,1,2025-03-28,1739
30.55702,-84.02317,1,2025-03-28,1739
30.57527,-83.93302,2,2025-03-28,1739
30.60558,-83.77464,1,2025-03-28,1739
30.60742,-83.76809,1,2025-03-28,1739
30.30046,-84.35613,2,2025-03-28,1739
28.52447,-80.57813,1,2025-03-28,1739
28.52285,-80.57335,2,2025-03-28,1739
28.52163,-80.5782,2,2025-03-28,1739
30.30019,-84.35699,2,2025-03-28,1739
28.51462,-80.58114,2,2025-03-28,1739
28.51584,-80.57631,2,2025-03-28,1739
28.51705,-80.57147,2,2025-03-28,1739
28.51126,-80.5696,2,2025-03-28,1739
26.673,-78.21728,1,2025-03-28,1739
26.67388,-78.21348,2,2025-03-28,1739
26.67476,-78.20969,2,2025-03-28,1739
26.67032,-78.20437,2,2025-03-28,1739
26.66944,-78.20816,2,2025-03-28,1739
26.66768,-78.21574,2,2025-03-28,1739
35.14339,-79.31386,2,2025-03-28,1741
35.14481,-79.30773,1,2025-03-28,1741
35.133,-79.33703,1,2025-03-28,1741
35.13442,-79.33089,1,2025-03-28,1741
35.16574,-79.15264,1,2025-03-28,1741
35.15656,-79.14935,1,2025-03-28,1741
35.16254,-79.14497,2,2025-03-28,1741
33.19458,-85.86042,1,2025-03-28,1741
33.92919,-83.12572,1,2025-03-28,1741
35.15932,-79.1374,2,2025-03-28,1741
35.14196,-79.32005,2,2025-03-28,1741
35.16116,-79.15099,1,2025-03-28,1741
35.14052,-79.32626,1,2025-03-28,1741
35.13785,-79.33882,1,2025-03-28,1741
35.13766,-79.33857,1,2025-03-28,1741
35.13463,-79.33118,1,2025-03-28,1741
35.13317,-79.3373,1,2025-03-28,1741
35.14518,-79.30811,1,2025-03-28,1741
35.14373,-79.31421,1,2025-03-28,1741
35.14225,-79.32039,1,2025-03-28,1741
35.14077,-79.32658,1,2025-03-28,1741
35.1393,-79.33273,1,2025-03-28,1741
33.39708,-86.22941,1,2025-03-28,1741
33.46339,-86.39355,1,2025-03-28,1741
33.89682,-83.05661,1,2025-03-28,1741
33.45924,-86.39118,1,2025-03-28,1741
35.13908,-79.33246,1,2025-03-28,1741
33.89824,-83.05143,1,2025-03-28,1741
33.31334,-83.48765,1,2025-03-28,1741
33.19569,-85.06124,2,2025-03-28,1741
32.99398,-84.53482,2,2025-03-28,1741
32.99214,-84.54115,2,2025-03-28,1741
33.30889,-83.47985,1,2025-03-28,1741
33.30735,-83.48536,1,2025-03-28,1741
33.31486,-83.48222,1,2025-03-28,1741
34.00245,-85.59471,2,2025-03-28,1741
33.64661,-82.54832,2,2025-03-28,1741
33.65361,-82.54549,2,2025-03-28,1741
33.6523,-82.55047,2,2025-03-28,1741
33.65929,-82.54762,3,2025-03-28,1741
34.84541,-77.63211,1,2025-03-28,1741
33.65797,-82.55261,2,2025-03-28,1741
33.78418,-83.13414,1,2025-03-28,1741
33.4379,-83.3711,1,2025-03-28,1741
33.06328,-84.7863,2,2025-03-28,1741
33.65165,-82.5486,2,2025-03-28,1741
33.6503,-82.55357,2,2025-03-28,1741
33.65868,-82.54578,3,2025-03-28,1741
33.65733,-82.55074,2,2025-03-28,1741
33.43695,-83.37387,1,2025-03-28,1741
33.06052,-84.78725,2,2025-03-28,1741
33.06242,-84.78075,2,2025-03-28,1741
33.63688,-83.43112,1,2025-03-28,1741
33.19188,-85.06189,2,2025-03-28,1741
33.63701,-83.43105,1,2025-03-28,1741
33.19372,-85.06792,2,2025-03-28,1741
33.05874,-84.77728,2,2025-03-28,1741
34.00037,-85.60172,2,2025-03-28,1741
35.04021,-82.74126,2,2025-03-28,1741
34.00882,-85.59773,2,2025-03-28,1741
35.09077,-82.66741,2,2025-03-28,1741
35.08969,-82.6714,2,2025-03-28,1741
35.07158,-82.73841,2,2025-03-28,1741
35.06932,-82.74676,2,2025-03-28,1741
34.92151,-83.2874,1,2025-03-28,1741
35.07736,-82.73965,2,2025-03-28,1741
35.07618,-82.74403,2,2025-03-28,1741
35.08171,-82.74619,2,2025-03-28,1741
34.94641,-83.31178,1,2025-03-28,1741
34.94501,-83.31685,1,2025-03-28,1741
34.96169,-83.27905,1,2025-03-28,1741
35.25638,-82.29325,1,2025-03-28,1741
35.2575,-82.28895,1,2025-03-28,1741
35.26392,-82.28712,1,2025-03-28,1741
35.26283,-82.29127,1,2025-03-28,1741
35.26175,-82.29539,1,2025-03-28,1741
35.40146,-82.8245,1,2025-03-28,1741
35.39925,-82.83267,1,2025-03-28,1741
37.12684,-76.60022,1,2025-03-28,1741
36.79519,-78.68874,1,2025-03-28,1741
37.41892,-77.25198,1,2025-03-28,1741
37.41798,-77.25642,1,2025-03-28,1741
37.4229,-77.2533,1,2025-03-28,1741
36.98426,-80.42844,1,2025-03-28,1741
36.98658,-80.43119,1,2025-03-28,1741
40.51983,-76.66636,2,2025-03-28,1741
38.8883,-85.40908,1,2025-03-28,1741
35.07045,-82.7426,2,2025-03-28,1741
34.01083,-85.59094,2,2025-03-28,1741
35.06354,-82.74553,2,2025-03-28,1741
35.05785,-82.74393,1,2025-03-28,1741
34.00377,-85.59713,2,2025-03-28,1741
34.00574,-85.59058,2,2025-03-28,1741
35.02508,-82.72664,1,2025-03-28,1741
35.02387,-82.73116,1,2025-03-28,1741
35.03249,-82.74468,1,2025-03-28,1741
35.04059,-82.73721,2,2025-03-28,1741
35.03944,-82.74152,2,2025-03-28,1741
35.04167,-82.73315,1,2025-03-28,1741
35.04692,-82.73637,1,2025-03-28,1741
35.05243,-82.7386,2,2025-03-28,1741
35.05134,-82.74274,2,2025-03-28,1741
35.057,-82.74444,2,2025-03-28,1741
35.05808,-82.74035,2,2025-03-28,1741
35.06377,-82.74191,2,2025-03-28,1741
35.06267,-82.74606,2,2025-03-28,1741
35.08931,-82.66823,2,2025-03-28,1741
35.06954,-82.74316,2,2025-03-28,1741
35.08829,-82.67207,2,2025-03-28,1741
35.07064,-82.73899,2,2025-03-28,1741
35.06844,-82.74734,2,2025-03-28,1741
35.04138,-82.73701,2,2025-03-28,1741
33.3158,-83.48591,1,2025-03-28,1741
35.0425,-82.73289,2,2025-03-28,1741
35.0533,-82.73817,2,2025-03-28,1741
35.05218,-82.74228,1,2025-03-28,1741
35.05104,-82.7465,1,2025-03-28,1741
35.05896,-82.73988,2,2025-03-28,1741
35.06467,-82.74136,2,2025-03-28,1741
33.30983,-83.48351,1,2025-03-28,1741
32.73721,-85.02248,1,2025-03-28,1741
32.98823,-84.5375,1,2025-03-28,1741
32.99457,-84.53999,1,2025-03-28,1741
32.93836,-83.62331,1,2025-03-28,1741
32.93674,-83.61877,1,2025-03-28,1741
32.93517,-83.62437,1,2025-03-28,1741
33.05507,-83.53094,1,2025-03-28,1741
33.05355,-83.53648,1,2025-03-28,1741
33.05965,-83.53856,1,2025-03-28,1741
33.0584,-83.5322,1,2025-03-28,1741
33.05683,-83.53777,1,2025-03-28,1741
32.39323,-85.80451,1,2025-03-28,1741
32.87608,-84.49026,1,2025-03-28,1741
32.93991,-83.61765,1,2025-03-28,1741
33.35328,-82.79224,1,2025-03-28,1741
33.34509,-82.82272,1,2025-03-28,1741
33.1396,-83.72256,2,2025-03-28,1741
32.87278,-84.49736,1,2025-03-28,1741
32.87106,-84.50326,1,2025-03-28,1741
32.88084,-84.49395,1,2025-03-28,1741
33.13776,-83.71838,2,2025-03-28,1741
33.13618,-83.72398,2,2025-03-28,1741
33.14227,-83.72633,2,2025-03-28,1741
32.87279,-84.50178,1,2025-03-28,1741
33.14384,-83.72072,2,2025-03-28,1741
43.18095,-91.38618,1,2025-03-28,1743
26.52382,-78.74039,1,2025-03-28,1802
26.52883,-78.71413,1,2025-03-28,1802
26.52783,-78.71938,1,2025-03-28,1802
26.52683,-78.72463,1,2025-03-28,1802
26.53083,-78.70366,2,2025-03-28,1802
26.52583,-78.72988,2,2025-03-28,1802
26.52482,-78.73513,2,2025-03-28,1802
26.52983,-78.70889,1,2025-03-28,1802
26.53463,-78.70454,2,2025-03-28,1802
